result_id,list_id,book_id,published_date,rank,weeks_on_list
1050,17,449,2023-03-19,10,0
1051,17,557,2023-03-19,11,0
1052,17,625,2023-03-19,12,0
1053,17,455,2023-03-19,13,0
1054,17,626,2023-03-19,14,0
1055,17,627,2023-03-19,15,0
1056,18,559,2023-03-19,1,0
1057,18,564,2023-03-19,2,0
1058,18,563,2023-03-19,3,0
1059,18,565,2023-03-19,4,0
1060,18,566,2023-03-19,5,0
1061,18,628,2023-03-19,6,0
1062,18,567,2023-03-19,7,0
1063,18,629,2023-03-19,8,0
1064,18,630,2023-03-19,9,0
1065,18,631,2023-03-19,10,0
1066,18,632,2023-03-19,11,0
1067,18,633,2023-03-19,12,0
1068,18,476,2023-03-19,13,0
1069,18,634,2023-03-19,14,0
1070,18,635,2023-03-19,15,0
1071,19,477,2023-03-19,1,0
1072,19,478,2023-03-19,2,0
1073,19,486,2023-03-19,3,0
1074,19,480,2023-03-19,4,0
1075,19,479,2023-03-19,5,0
1076,19,484,2023-03-19,6,0
1077,19,636,2023-03-19,7,0
1078,19,482,2023-03-19,8,0
1079,19,481,2023-03-19,9,0
1080,19,637,2023-03-19,10,0
1081,20,487,2023-03-19,1,0
1082,20,488,2023-03-19,2,0
1083,20,490,2023-03-19,3,0
1084,20,492,2023-03-19,4,0
1085,20,489,2023-03-19,5,0
1086,20,494,2023-03-19,6,0
1087,20,638,2023-03-19,7,0
1088,20,639,2023-03-19,8,0
1089,20,640,2023-03-19,9,0
1090,20,641,2023-03-19,10,0
1091,1,299,2023-02-19,1,86
1092,1,302,2023-02-19,2,16
1093,1,300,2023-02-19,3,13
1094,1,304,2023-02-19,4,61
1095,1,362,2023-02-19,5,1
1096,1,306,2023-02-19,6,83
1097,1,330,2023-02-19,7,8
1098,1,360,2023-02-19,8,56
1099,1,423,2023-02-19,9,13
1100,1,642,2023-02-19,10,1
1101,1,11,2023-02-19,11,57
1102,1,582,2023-02-19,12,5
1103,1,593,2023-02-19,13,36
1104,1,364,2023-02-19,14,2
1105,1,37,2023-02-19,15,6
1106,2,312,2023-02-19,1,4
1107,2,590,2023-02-19,2,1
1108,2,80,2023-02-19,3,128
1109,2,313,2023-02-19,4,26
1110,2,576,2023-02-19,5,4
1111,2,589,2023-02-19,6,2
1112,2,309,2023-02-19,7,12
1113,2,623,2023-02-19,8,1
1114,2,368,2023-02-19,9,35
1115,2,577,2023-02-19,10,26
1116,2,643,2023-02-19,11,15
1117,2,441,2023-02-19,12,14
1118,2,618,2023-02-19,13,3
1119,2,367,2023-02-19,14,66
1120,2,644,2023-02-19,15,2
1121,3,300,2023-02-19,1,39
1122,3,330,2023-02-19,2,19
1123,3,582,2023-02-19,3,5
1124,3,423,2023-02-19,4,16
1125,3,645,2023-02-19,5,1
1126,3,580,2023-02-19,6,16
1127,3,646,2023-02-19,7,4
1128,3,642,2023-02-19,8,1
1129,3,543,2023-02-19,9,22
1130,3,429,2023-02-19,10,18
1131,3,648,2023-02-19,11,3
1132,3,335,2023-02-19,12,4
1133,3,581,2023-02-19,13,102
1134,3,649,2023-02-19,14,10
1135,3,650,2023-02-19,15,1
1136,4,312,2023-02-19,1,4
1137,4,590,2023-02-19,2,1
1138,4,313,2023-02-19,3,26
1139,4,589,2023-02-19,4,2
1140,4,309,2023-02-19,5,12
1141,4,576,2023-02-19,6,4
1142,4,623,2023-02-19,7,1
1143,4,618,2023-02-19,8,3
1144,4,577,2023-02-19,9,31
1145,4,441,2023-02-19,10,14
1146,4,512,2023-02-19,11,14
1147,4,314,2023-02-19,12,66
1148,4,644,2023-02-19,13,3
1149,4,652,2023-02-19,14,14
1150,4,643,2023-02-19,15,16
1151,5,299,2023-02-19,1,92
1152,5,302,2023-02-19,2,16
1153,5,362,2023-02-19,3,1
1154,5,304,2023-02-19,4,78
1155,5,360,2023-02-19,5,80
1156,5,306,2023-02-19,6,100
1157,5,11,2023-02-19,7,77
1158,5,593,2023-02-19,8,64
1159,5,364,2023-02-19,9,18
1160,5,654,2023-02-19,10,29
1161,5,37,2023-02-19,11,12
1162,5,1,2023-02-19,12,97
1163,5,594,2023-02-19,13,5
1164,5,655,2023-02-19,14,93
1165,5,656,2023-02-19,15,14
1166,6,80,2023-02-19,1,224
1167,6,368,2023-02-19,2,61
1168,6,367,2023-02-19,3,147
1169,6,599,2023-02-19,4,6
1170,6,77,2023-02-19,5,199
1171,6,85,2023-02-19,6,348
1172,6,17,2023-02-19,7,43
1173,6,27,2023-02-19,8,184
1174,6,518,2023-02-19,9,1
1175,6,373,2023-02-19,10,71
1176,6,84,2023-02-19,11,134
1177,6,657,2023-02-19,12,6
1178,6,658,2023-02-19,13,17
1179,6,516,2023-02-19,14,3
1180,6,659,2023-02-19,15,10
1181,7,173,2023-02-19,1,167
1182,7,603,2023-02-19,2,1
1183,7,377,2023-02-19,3,3
1184,7,660,2023-02-19,4,1
1185,7,378,2023-02-19,5,166
1186,7,94,2023-02-19,6,284
1187,7,604,2023-02-19,7,31
1188,7,661,2023-02-19,8,4
1189,7,662,2023-02-19,9,15
1190,7,663,2023-02-19,10,52
1191,8,103,2023-02-19,1,382
1192,8,664,2023-02-19,2,36
1193,8,106,2023-02-19,3,206
1194,8,249,2023-02-19,4,73
1195,8,389,2023-02-19,5,20
1196,8,525,2023-02-19,6,18
1197,8,387,2023-02-19,7,139
1198,8,665,2023-02-19,8,14
1199,8,666,2023-02-19,9,35
1200,8,667,2023-02-19,10,32
1201,9,668,2023-02-19,1,19
1202,9,669,2023-02-19,2,47
1203,9,670,2023-02-19,3,5
1204,9,671,2023-02-19,4,5
1205,9,672,2023-02-19,5,18
1206,9,673,2023-02-19,6,13
1207,9,112,2023-02-19,7,339
1208,9,674,2023-02-19,8,19
1209,9,675,2023-02-19,9,1
1210,9,676,2023-02-19,10,10
1211,10,677,2023-02-19,1,1
1212,10,401,2023-02-19,2,71
1213,10,122,2023-02-19,3,725
1214,10,124,2023-02-19,4,724
1215,10,405,2023-02-19,5,23
1216,10,678,2023-02-19,6,63
1217,10,402,2023-02-19,7,42
1218,10,403,2023-02-19,8,659
1219,10,128,2023-02-19,9,131
1220,10,129,2023-02-19,10,198
1221,11,538,2023-02-19,1,5
1222,11,679,2023-02-19,2,1
1223,11,541,2023-02-19,3,1
1224,11,411,2023-02-19,4,5
1225,11,410,2023-02-19,5,10
1226,11,412,2023-02-19,6,18
1227,11,140,2023-02-19,7,262
1228,11,415,2023-02-19,8,24
1229,11,540,2023-02-19,9,8
1230,11,680,2023-02-19,10,30
1231,12,300,2023-02-19,1,0
1232,12,299,2023-02-19,2,0
1233,12,543,2023-02-19,3,0
1234,12,304,2023-02-19,4,0
1235,12,302,2023-02-19,5,0
1236,12,335,2023-02-19,6,0
1237,12,423,2023-02-19,7,0
1238,12,330,2023-02-19,8,0
1239,12,306,2023-02-19,9,0
1240,12,429,2023-02-19,10,0
1241,12,655,2023-02-19,11,0
1242,12,580,2023-02-19,12,0
1243,12,582,2023-02-19,13,0
1244,12,615,2023-02-19,14,0
1245,12,682,2023-02-19,15,0
1246,13,312,2023-02-19,1,0
1247,13,309,2023-02-19,2,0
1248,13,313,2023-02-19,3,0
1249,13,441,2023-02-19,4,0
1250,13,80,2023-02-19,5,0
1251,13,320,2023-02-19,6,0
1252,13,548,2023-02-19,7,0
1253,13,618,2023-02-19,8,0
1254,13,369,2023-02-19,9,0
1255,13,162,2023-02-19,10,0
1256,13,77,2023-02-19,11,0
1257,13,440,2023-02-19,12,0
1258,13,652,2023-02-19,13,0
1259,13,576,2023-02-19,14,0
1260,13,512,2023-02-19,15,0
1261,14,173,2023-02-19,1,0
1262,14,377,2023-02-19,2,0
1263,14,98,2023-02-19,3,0
1264,14,85,2023-02-19,4,0
1265,14,684,2023-02-19,5,0
1266,14,548,2023-02-19,6,0
1267,14,162,2023-02-19,7,0
1268,14,685,2023-02-19,8,0
1269,14,84,2023-02-19,9,0
1270,14,595,2023-02-19,10,0
1271,17,450,2023-02-19,1,0
1272,17,448,2023-02-19,2,0
1273,17,456,2023-02-19,3,0
1274,17,554,2023-02-19,4,0
1275,17,555,2023-02-19,5,0
1276,17,686,2023-02-19,6,0
1277,17,687,2023-02-19,7,0
1278,17,556,2023-02-19,8,0
1279,17,688,2023-02-19,9,0
1280,17,689,2023-02-19,10,0
1281,17,627,2023-02-19,11,0
1282,17,626,2023-02-19,12,0
1283,17,690,2023-02-19,13,0
1284,17,691,2023-02-19,14,0
1285,17,692,2023-02-19,15,0
1286,18,567,2023-02-19,1,0
1287,18,632,2023-02-19,2,0
1288,18,629,2023-02-19,3,0
1289,18,633,2023-02-19,4,0
1290,18,693,2023-02-19,5,0
1291,18,694,2023-02-19,6,0
1292,18,628,2023-02-19,7,0
1293,18,476,2023-02-19,8,0
1294,18,695,2023-02-19,9,0
1295,18,696,2023-02-19,10,0
1296,18,697,2023-02-19,11,0
1297,18,698,2023-02-19,12,0
1298,18,699,2023-02-19,13,0
1299,18,700,2023-02-19,14,0
1300,18,701,2023-02-19,15,0
1301,19,486,2023-02-19,1,0
1302,19,477,2023-02-19,2,0
1303,19,478,2023-02-19,3,0
1304,19,480,2023-02-19,4,0
1305,19,481,2023-02-19,5,0
1306,19,479,2023-02-19,6,0
1307,19,484,2023-02-19,7,0
1308,19,482,2023-02-19,8,0
1309,19,485,2023-02-19,9,0
1310,19,636,2023-02-19,10,0
1311,20,488,2023-02-19,1,0
1312,20,487,2023-02-19,2,0
1313,20,492,2023-02-19,3,0
1314,20,490,2023-02-19,4,0
1315,20,494,2023-02-19,5,0
1316,20,640,2023-02-19,6,0
1317,20,489,2023-02-19,7,0
1318,20,638,2023-02-19,8,0
1319,20,641,2023-02-19,9,0
1320,20,493,2023-02-19,10,0
1321,1,302,2023-01-15,1,11
1322,1,300,2023-01-15,2,8
1323,1,299,2023-01-15,3,81
1324,1,304,2023-01-15,4,56
1325,1,306,2023-01-15,5,78
1326,1,429,2023-01-15,6,11
1327,1,360,2023-01-15,7,51
1328,1,330,2023-01-15,8,3
1329,1,580,2023-01-15,9,11
1330,1,702,2023-01-15,10,6
1331,1,703,2023-01-15,11,8
1332,1,423,2023-01-15,12,8
1333,1,11,2023-01-15,13,52
1334,1,543,2023-01-15,14,17
1335,1,704,2023-01-15,15,2
1336,2,309,2023-01-15,1,7
1337,2,705,2023-01-15,2,1
1338,2,313,2023-01-15,3,21
1339,2,80,2023-01-15,4,123
1340,2,599,2023-01-15,5,1
1341,2,441,2023-01-15,6,9
1342,2,706,2023-01-15,7,10
1343,2,643,2023-01-15,8,11
1344,2,707,2023-01-15,9,10
1345,2,652,2023-01-15,10,9
1346,2,368,2023-01-15,11,30
1347,2,708,2023-01-15,12,10
1348,2,367,2023-01-15,13,61
1349,2,314,2023-01-15,14,51
1350,2,709,2023-01-15,15,9
1351,3,300,2023-01-15,1,34
1352,3,704,2023-01-15,2,5
1353,3,543,2023-01-15,3,17
1354,3,429,2023-01-15,4,13
1355,3,330,2023-01-15,5,14
1356,3,423,2023-01-15,6,11
1357,3,580,2023-01-15,7,11
1358,3,304,2023-01-15,8,10
1359,3,703,2023-01-15,9,15
1360,3,712,2023-01-15,10,5
1361,3,581,2023-01-15,11,97
1362,3,713,2023-01-15,12,9
1363,3,714,2023-01-15,13,4
1364,3,715,2023-01-15,14,9
1365,3,716,2023-01-15,15,4
1366,4,309,2023-01-15,1,7
1367,4,313,2023-01-15,2,21
1368,4,441,2023-01-15,3,9
1369,4,652,2023-01-15,4,9
1370,4,707,2023-01-15,5,10
1371,4,706,2023-01-15,6,10
1372,4,643,2023-01-15,7,11
1373,4,314,2023-01-15,8,61
1374,4,709,2023-01-15,9,9
1375,4,708,2023-01-15,10,10
1376,4,721,2023-01-15,11,9
1377,4,512,2023-01-15,12,9
1378,4,722,2023-01-15,13,12
1379,4,369,2023-01-15,14,25
1380,4,723,2023-01-15,15,9
1381,5,302,2023-01-15,1,11
1382,5,299,2023-01-15,2,87
1383,5,304,2023-01-15,3,73
1384,5,306,2023-01-15,4,95
1385,5,360,2023-01-15,5,75
1386,5,11,2023-01-15,6,72
1387,5,364,2023-01-15,7,13
1388,5,593,2023-01-15,8,59
1389,5,1,2023-01-15,9,92
1390,5,654,2023-01-15,10,24
1391,5,724,2023-01-15,11,95
1392,5,725,2023-01-15,12,37
1393,5,726,2023-01-15,13,41
1394,5,37,2023-01-15,14,8
1395,5,727,2023-01-15,15,23
1396,6,705,2023-01-15,1,1
1397,6,80,2023-01-15,2,219
1398,6,599,2023-01-15,3,1
1399,6,368,2023-01-15,4,56
1400,6,367,2023-01-15,5,142
1401,6,705,2023-01-15,6,1
1402,6,77,2023-01-15,7,194
1403,6,85,2023-01-15,8,343
1404,6,373,2023-01-15,9,66
1405,6,657,2023-01-15,10,1
1406,6,730,2023-01-15,11,9
1407,6,16,2023-01-15,12,29
1408,6,659,2023-01-15,13,9
1409,6,600,2023-01-15,14,27
1410,6,84,2023-01-15,15,130
1411,7,173,2023-01-15,1,162
1412,7,662,2023-01-15,2,10
1413,7,378,2023-01-15,3,161
1414,7,684,2023-01-15,4,1
1415,7,94,2023-01-15,5,279
1416,7,731,2023-01-15,6,4
1417,7,732,2023-01-15,7,6
1418,7,733,2023-01-15,8,7
1419,7,663,2023-01-15,9,47
1420,7,734,2023-01-15,10,32
1421,8,387,2023-01-15,1,134
1422,8,525,2023-01-15,2,13
1423,8,389,2023-01-15,3,15
1424,8,735,2023-01-15,4,5
1425,8,736,2023-01-15,5,54
1426,8,103,2023-01-15,6,377
1427,8,737,2023-01-15,7,22
1428,8,738,2023-01-15,8,3
1429,8,667,2023-01-15,9,30
1430,8,739,2023-01-15,10,4
1431,9,257,2023-01-15,1,344
1432,9,117,2023-01-15,2,381
1433,9,112,2023-01-15,3,334
1434,9,740,2023-01-15,4,8
1435,9,741,2023-01-15,5,75
1436,9,742,2023-01-15,6,2
1437,9,743,2023-01-15,7,6
1438,9,744,2023-01-15,8,17
1439,9,745,2023-01-15,9,9
1440,9,746,2023-01-15,10,13
1441,10,124,2023-01-15,1,719
1442,10,122,2023-01-15,2,720
1443,10,401,2023-01-15,3,66
1444,10,405,2023-01-15,4,18
1445,10,678,2023-01-15,5,58
1446,10,402,2023-01-15,6,37
1447,10,747,2023-01-15,7,5
1448,10,610,2023-01-15,8,24
1449,10,748,2023-01-15,9,21
1450,10,749,2023-01-15,10,16
1451,11,410,2023-01-15,1,5
1452,11,412,2023-01-15,2,13
1453,11,750,2023-01-15,3,8
1454,11,415,2023-01-15,4,19
1455,11,140,2023-01-15,5,257
1456,11,751,2023-01-15,6,10
1457,11,752,2023-01-15,7,22
1458,11,753,2023-01-15,8,8
1459,11,754,2023-01-15,9,4
1460,11,755,2023-01-15,10,25
1461,12,543,2023-01-15,1,0
1462,12,300,2023-01-15,2,0
1463,12,302,2023-01-15,3,0
1464,12,580,2023-01-15,4,0
1465,12,423,2023-01-15,5,0
1466,12,299,2023-01-15,6,0
1467,12,330,2023-01-15,7,0
1468,12,304,2023-01-15,8,0
1469,12,429,2023-01-15,9,0
1470,12,702,2023-01-15,10,0
1471,12,716,2023-01-15,11,0
1472,12,335,2023-01-15,12,0
1473,12,306,2023-01-15,13,0
1474,12,758,2023-01-15,14,0
1475,12,712,2023-01-15,15,0
1476,13,309,2023-01-15,1,0
1477,13,313,2023-01-15,2,0
1478,13,441,2023-01-15,3,0
1479,13,80,2023-01-15,4,0
1480,13,320,2023-01-15,5,0
1481,13,652,2023-01-15,6,0
1482,13,369,2023-01-15,7,0
1483,13,512,2023-01-15,8,0
1484,13,723,2023-01-15,9,0
1485,13,440,2023-01-15,10,0
1486,13,162,2023-01-15,11,0
1487,13,77,2023-01-15,12,0
1488,13,643,2023-01-15,13,0
1489,13,27,2023-01-15,14,0
1490,13,708,2023-01-15,15,0
1491,14,173,2023-01-15,1,0
1492,14,762,2023-01-15,2,0
1493,14,98,2023-01-15,3,0
1494,14,162,2023-01-15,4,0
1495,14,684,2023-01-15,5,0
1496,14,85,2023-01-15,6,0
1497,14,763,2023-01-15,7,0
1498,14,764,2023-01-15,8,0
1499,14,765,2023-01-15,9,0
1500,14,766,2023-01-15,10,0
1501,17,448,2023-01-15,1,0
1502,17,450,2023-01-15,2,0
1503,17,555,2023-01-15,3,0
1504,17,767,2023-01-15,4,0
1505,17,449,2023-01-15,5,0
1506,17,686,2023-01-15,6,0
1507,17,768,2023-01-15,7,0
1508,17,451,2023-01-15,8,0
1509,17,456,2023-01-15,9,0
1510,17,769,2023-01-15,10,0
1511,17,626,2023-01-15,11,0
1512,17,692,2023-01-15,12,0
1513,17,455,2023-01-15,13,0
1514,17,689,2023-01-15,14,0
1515,17,770,2023-01-15,15,0
1516,18,476,2023-01-15,1,0
1517,18,697,2023-01-15,2,0
1518,18,699,2023-01-15,3,0
1519,18,633,2023-01-15,4,0
1520,18,771,2023-01-15,5,0
1521,18,772,2023-01-15,6,0
1522,18,773,2023-01-15,7,0
1523,18,774,2023-01-15,8,0
1524,18,775,2023-01-15,9,0
1525,18,776,2023-01-15,10,0
1526,18,777,2023-01-15,11,0
1527,18,778,2023-01-15,12,0
1528,18,779,2023-01-15,13,0
1529,18,780,2023-01-15,14,0
1530,18,781,2023-01-15,15,0
1531,19,479,2023-01-15,1,0
1532,19,484,2023-01-15,2,0
1533,19,477,2023-01-15,3,0
1534,19,482,2023-01-15,4,0
1535,19,782,2023-01-15,5,0
1536,19,478,2023-01-15,6,0
1537,19,636,2023-01-15,7,0
1538,19,480,2023-01-15,8,0
1539,19,783,2023-01-15,9,0
1540,19,637,2023-01-15,10,0
1541,20,488,2023-01-15,1,0
1542,20,487,2023-01-15,2,0
1543,20,492,2023-01-15,3,0
1544,20,784,2023-01-15,4,0
1545,20,638,2023-01-15,5,0
1546,20,489,2023-01-15,6,0
1547,20,490,2023-01-15,7,0
1548,20,785,2023-01-15,8,0
1549,20,786,2023-01-15,9,0
1550,20,494,2023-01-15,10,0
